Season,T1_ID,T2_ID,WScore,LScore,Target,SeasonAvgScore_T1,SeasonWinRatio_T1,TeamName_T1,SeedNumber_T1,SeasonAvgScore_T2,SeasonWinRatio_T2,TeamName_T2,SeedNumber_T2,Gender
2017,3449,3280,75,64,0,78.41481481481482,0.84375,Washington,3.0,69.40086206896552,0.8787878787878788,Mississippi St,2.0,Women
2017,3400,3390,77,66,0,70.6711956521739,0.7419354838709677,Texas,3.0,67.6,0.8484848484848485,Stanford,2.0,Women
2017,3333,3199,66,53,0,61.68103448275862,0.8787878787878788,Oregon St,2.0,74.16333333333333,0.8064516129032258,Florida St,3.0,Women
2017,3346,3376,100,58,0,63.44444444444444,0.8181818181818182,Quinnipiac,12.0,70.5925925925926,0.8709677419354839,South Carolina,1.0,Women
2017,3323,3390,76,75,0,72.5,0.9090909090909091,Notre Dame,1.0,67.6,0.8484848484848485,Stanford,2.0,Women
2017,3332,3163,90,52,0,69.22692307692307,0.6060606060606061,Oregon,10.0,43.3125,1.0,Connecticut,1.0,Women
2017,3199,3376,71,64,0,74.16333333333333,0.8064516129032258,Florida St,3.0,70.5925925925926,0.8709677419354839,South Carolina,1.0,Women
2017,3163,3280,66,64,0,43.3125,1.0,Connecticut,1.0,69.40086206896552,0.8787878787878788,Mississippi St,2.0,Women
2017,3390,3376,62,53,0,67.6,0.8484848484848485,Stanford,2.0,70.5925925925926,0.8709677419354839,South Carolina,1.0,Women
2017,3280,3376,67,55,0,69.40086206896552,0.8787878787878788,Mississippi St,2.0,70.5925925925926,0.8709677419354839,South Carolina,1.0,Women
2018,3212,3124,96,46,0,65.53238866396761,0.59375,Grambling,15.0,77.59677419354838,0.96875,Baylor,2.0,Women
2018,3328,3177,90,79,0,75.54017857142857,0.5333333333333333,Oklahoma,12.0,81.1098901098901,0.7878787878787878,DePaul,5.0,Women
2018,3129,3257,74,42,0,66.07142857142857,0.7,Boise St,16.0,65.765625,0.9411764705882353,Louisville,1.0,Women
2018,3343,3268,77,57,0,63.40833333333333,0.8275862068965517,Princeton,12.0,77.08285714285714,0.78125,Maryland,5.0,Women
2018,3453,3278,89,77,0,59.89080459770115,0.90625,WI Green Bay,7.0,82.39945652173913,0.7419354838709677,Minnesota,10.0,Women
2018,3189,3301,62,35,0,67.94940476190476,0.7741935483870968,Elon,13.0,63.833333333333336,0.75,NC State,4.0,Women
2018,3169,3323,99,81,0,64.08888888888889,0.5454545454545454,CS Northridge,16.0,78.12068965517241,0.90625,Notre Dame,1.0,Women
2018,3370,3332,88,45,0,68.47222222222223,0.5625,Seattle,15.0,77.2,0.8823529411764706,Oregon,2.0,Women
2018,3143,3438,68,62,0,65.6547619047619,0.6774193548387096,California,7.0,60.90384615384615,0.5806451612903226,Virginia,10.0,Women
2018,3304,3113,73,62,0,67.48333333333333,0.6774193548387096,Nebraska,10.0,65.20238095238095,0.6363636363636364,Arizona St,7.0,Women
2018,3261,3141,78,69,0,64.31286549707602,0.6785714285714286,LSU,6.0,77.13888888888889,0.8709677419354839,C Michigan,11.0,Women
2018,3384,3163,140,52,0,76.50241545893721,0.71875,St Francis PA,16.0,44.40625,1.0,Connecticut,1.0,Women
2018,3234,3166,76,70,0,77.66369047619048,0.7741935483870968,Iowa,6.0,68.83333333333333,0.6,Creighton,11.0,Women
2018,3281,3195,80,70,0,65.38095238095238,0.7741935483870968,Missouri,5.0,72.36574074074073,0.8709677419354839,FGCU,12.0,Women
2018,3114,3199,91,49,0,57.328502415458935,0.71875,Ark Little Rock,14.0,76.41333333333333,0.8064516129032258,Florida St,3.0,Women
2018,3273,3208,68,63,0,64.88333333333333,0.9375,Mercer,13.0,63.256666666666675,0.8064516129032258,Georgia,4.0,Women
2018,3311,3280,95,50,0,63.63461538461539,0.5517241379310345,Nicholls St,16.0,67.0,0.9696969696969697,Mississippi St,1.0,Women
2018,3393,3329,84,57,0,71.44318181818181,0.7333333333333333,Syracuse,8.0,75.325,0.6666666666666666,Oklahoma St,9.0,Women
2018,3110,3417,71,60,0,59.72435897435898,0.8125,American Univ,14.0,72.66369047619048,0.7741935483870968,UCLA,3.0,Women
2018,3268,3301,74,60,0,77.08285714285714,0.78125,Maryland,5.0,63.833333333333336,0.75,NC State,4.0,Women
2018,3278,3332,101,73,0,82.39945652173913,0.7419354838709677,Minnesota,10.0,77.2,0.8823529411764706,Oregon,2.0,Women
2018,3397,3333,66,59,0,73.0625,0.7741935483870968,Tennessee,3.0,68.5,0.7666666666666667,Oregon St,6.0,Women
2018,3199,3138,86,65,0,76.41333333333333,0.8064516129032258,Florida St,3.0,76.33703703703704,0.84375,Buffalo,11.0,Women
2018,3195,3390,90,70,0,72.36574074074073,0.8709677419354839,FGCU,12.0,66.69545454545454,0.6875,Stanford,4.0,Women
2018,3113,3400,85,65,0,65.20238095238095,0.6363636363636364,Arizona St,7.0,77.5576923076923,0.8125,Texas,2.0,Women
2018,3166,3417,86,64,0,68.83333333333333,0.6,Creighton,11.0,72.66369047619048,0.7741935483870968,UCLA,3.0,Women
2018,3400,3417,84,75,0,77.5576923076923,0.8125,Texas,2.0,72.66369047619048,0.7741935483870968,UCLA,3.0,Women
2018,3181,3163,72,59,0,65.63068181818181,0.7333333333333333,Duke,5.0,44.40625,1.0,Connecticut,1.0,Women
2018,3376,3163,94,65,0,71.57051282051282,0.8125,South Carolina,2.0,44.40625,1.0,Connecticut,1.0,Women
2018,3163,3323,91,89,0,44.40625,1.0,Connecticut,1.0,78.12068965517241,0.90625,Notre Dame,1.0,Women
2019,3406,3163,110,61,0,65.86666666666667,0.625,Towson,15.0,73.43548387096774,0.9393939393939394,Connecticut,2.0,Women
2019,3137,3199,70,67,0,65.85,0.8484848484848485,Bucknell,12.0,65.82336956521739,0.7419354838709677,Florida St,5.0,Women
2019,3400,3231,69,65,0,68.23429951690821,0.71875,Texas,7.0,67.025,0.625,Indiana,10.0,Women
2019,3349,3266,58,54,0,59.63095238095238,0.9032258064516129,Rice,12.0,77.09615384615384,0.7878787878787878,Marquette,5.0,Women
2019,3195,3274,69,62,0,66.71153846153845,0.8666666666666667,FGCU,13.0,71.9375,0.75,Miami FL,4.0,Women
2019,3179,3281,77,76,0,78.67307692307692,0.8125,Drake,10.0,62.78478260869565,0.696969696969697,Missouri,7.0,Women
2019,3340,3332,78,40,0,68.86011904761905,0.7741935483870968,Portland St,15.0,77.58928571428572,0.875,Oregon,2.0,Women
2019,3125,3376,74,52,0,72.7948717948718,0.8125,Belmont,13.0,74.60317460317461,0.7,South Carolina,4.0,Women
2019,3101,3124,95,38,0,69.17836257309942,0.6785714285714286,Abilene Chr,16.0,72.01612903225806,0.96875,Baylor,1.0,Women
2019,3308,3235,97,61,0,65.70833333333334,0.8,New Mexico St,14.0,73.41499999999999,0.7575757575757576,Iowa St,3.0,Women
2019,3343,3246,82,77,0,68.45454545454545,0.7096774193548387,Princeton,11.0,69.53571428571428,0.7741935483870968,Kentucky,6.0,Women
2019,3177,3283,89,78,0,78.99450549450549,0.7878787878787878,DePaul,6.0,71.31400966183574,0.71875,Missouri St,11.0,Women
2019,3126,3323,92,50,0,60.0921052631579,0.6551724137931034,Bethune-Cookman,16.0,80.31666666666666,0.9090909090909091,Notre Dame,1.0,Women
2019,3129,3333,80,75,0,68.6923076923077,0.8666666666666667,Boise St,13.0,72.29464285714286,0.7741935483870968,Oregon St,4.0,Women
2019,3413,3390,79,54,0,65.79166666666666,0.8,UC Davis,15.0,71.55357142857143,0.875,Stanford,2.0,Women
2019,3397,3417,89,77,0,73.35745614035088,0.6129032258064516,Tennessee,11.0,71.73333333333333,0.625,UCLA,6.0,Women
2019,3138,3163,84,72,0,73.59661835748793,0.71875,Buffalo,10.0,73.43548387096774,0.9393939393939394,Connecticut,2.0,Women
2019,3231,3332,91,68,0,67.025,0.625,Indiana,10.0,77.58928571428572,0.875,Oregon,2.0,Women
2019,3143,3124,102,63,0,71.70175438596492,0.6129032258064516,California,8.0,72.01612903225806,0.96875,Baylor,1.0,Women
2019,3246,3301,72,57,0,69.53571428571428,0.7741935483870968,Kentucky,6.0,68.76153846153846,0.8387096774193549,NC State,3.0,Women
2019,3211,3333,76,70,0,70.5,0.875,Gonzaga,5.0,72.29464285714286,0.7741935483870968,Oregon St,4.0,Women
2019,3140,3390,72,63,0,67.05,0.8064516129032258,BYU,7.0,71.55357142857143,0.875,Stanford,2.0,Women
2019,3417,3163,69,61,0,71.73333333333333,0.625,UCLA,6.0,73.43548387096774,0.9393939393939394,Connecticut,2.0,Women
2019,3333,3257,61,44,0,72.29464285714286,0.7741935483870968,Oregon St,4.0,76.47701149425288,0.90625,Louisville,1.0,Women
2019,3113,3280,76,53,0,64.4,0.6666666666666666,Arizona St,5.0,78.81666666666666,0.9375,Mississippi St,1.0,Women
2019,3376,3124,93,68,0,74.60317460317461,0.7,South Carolina,4.0,72.01612903225806,0.96875,Baylor,1.0,Women
2019,3401,3323,87,80,0,65.72619047619048,0.7741935483870968,Texas A&M,4.0,80.31666666666666,0.9090909090909091,Notre Dame,1.0,Women
2019,3390,3323,84,68,0,71.55357142857143,0.875,Stanford,2.0,80.31666666666666,0.9090909090909091,Notre Dame,1.0,Women
2019,3332,3124,72,67,0,77.58928571428572,0.875,Oregon,2.0,72.01612903225806,0.96875,Baylor,1.0,Women
2021,3219,3163,102,59,0,67.91666666666667,0.7692307692307693,High Point,16.0,84.41666666666666,0.96,Connecticut,1.0,Women
2021,3226,3246,71,63,0,67.5,0.875,Idaho St,13.0,70.77573529411765,0.68,Kentucky,4.0,Women
2021,3199,3333,83,59,0,64.975,0.5555555555555556,Florida St,9.0,69.69285714285714,0.5882352941176471,Oregon St,8.0,Women
2021,3450,3378,57,53,0,63.42424242424242,0.5217391304347826,Washington St,9.0,60.0,0.8571428571428571,South Florida,8.0,Women
2021,3430,3390,87,44,0,61.125,0.6666666666666666,Utah Valley,16.0,74.1,0.9259259259259259,Stanford,1.0,Women
2021,3355,3393,72,55,0,60.404761904761905,0.875,S Dakota St,9.0,70.41346153846155,0.6190476190476191,Syracuse,8.0,Women
2021,3292,3397,87,62,0,71.86134453781513,0.7083333333333334,MTSU,14.0,69.11607142857143,0.6956521739130435,Tennessee,3.0,Women
2021,3266,3439,70,63,0,66.6798245614035,0.76,Marquette,10.0,71.83333333333334,0.6086956521739131,Virginia Tech,7.0,Women
2021,3314,3104,80,71,0,73.43846153846154,0.5652173913043478,North Carolina,10.0,72.80208333333334,0.64,Alabama,7.0,Women
2021,3180,3208,67,53,0,60.11607142857143,0.6363636363636364,Drexel,14.0,66.36666666666667,0.7692307692307693,Georgia,3.0,Women
2021,3277,3235,79,75,0,73.29583333333333,0.6521739130434783,Michigan St,10.0,75.1125,0.6153846153846154,Iowa St,7.0,Women
2021,3265,3257,74,43,0,59.861111111111114,0.8571428571428571,Marist,15.0,69.81884057971014,0.8846153846153846,Louisville,2.0,Women
2021,3291,3268,98,45,0,70.625,0.7272727272727273,Mt St Mary's,15.0,85.64583333333334,0.9230769230769231,Maryland,2.0,Women
2021,3413,3283,70,51,0,62.48076923076923,0.8666666666666667,UC Davis,12.0,63.225,0.9090909090909091,Missouri St,5.0,Women
2021,3377,3332,67,47,0,70.42777777777778,0.782608695652174,South Dakota,11.0,70.86538461538461,0.6190476190476191,Oregon,6.0,Women
2021,3439,3124,90,48,0,71.83333333333334,0.6086956521739131,Virginia Tech,7.0,78.33,0.9259259259259259,Baylor,2.0,Women
2021,3378,3301,79,67,0,60.0,0.8571428571428571,South Florida,8.0,74.025,0.9090909090909091,NC State,1.0,Women
2021,3333,3376,59,42,0,69.69285714285714,0.5882352941176471,Oregon St,8.0,68.80681818181819,0.8461538461538461,South Carolina,1.0,Women
2021,3140,3112,52,46,0,64.06666666666666,0.782608695652174,BYU,11.0,63.2125,0.7619047619047619,Arizona,3.0,Women
2021,3104,3268,100,64,0,72.80208333333334,0.64,Alabama,7.0,85.64583333333334,0.9230769230769231,Maryland,2.0,Women
2021,3460,3283,64,39,0,62.281746031746025,0.72,Wright St,13.0,63.225,0.9090909090909091,Missouri St,5.0,Women
2021,3208,3332,57,50,0,66.36666666666667,0.7692307692307693,Georgia,3.0,70.86538461538461,0.6190476190476191,Oregon,6.0,Women
2021,3417,3400,71,62,0,67.56875,0.7619047619047619,UCLA,3.0,66.86111111111111,0.6666666666666666,Texas,6.0,Women
2021,3235,3401,84,82,0,75.1125,0.6153846153846154,Iowa St,7.0,70.29347826086956,0.92,Texas A&M,2.0,Women
2021,3401,3112,74,59,0,70.29347826086956,0.92,Texas A&M,2.0,63.2125,0.7619047619047619,Arizona,3.0,Women
2021,3276,3124,78,75,0,71.52857142857144,0.7368421052631579,Michigan,6.0,78.33,0.9259259259259259,Baylor,2.0,Women
2021,3301,3231,73,70,0,74.025,0.9090909090909091,NC State,1.0,72.97777777777779,0.782608695652174,Indiana,4.0,Women
2021,3332,3257,60,42,0,70.86538461538461,0.6190476190476191,Oregon,6.0,69.81884057971014,0.8846153846153846,Louisville,2.0,Women
2021,3210,3376,76,65,0,64.93333333333334,0.6521739130434783,Georgia Tech,5.0,68.80681818181819,0.8461538461538461,South Carolina,1.0,Women
2021,3231,3112,66,53,0,72.97777777777779,0.782608695652174,Indiana,4.0,63.2125,0.7619047619047619,Arizona,3.0,Women
2021,3376,3390,66,65,0,68.80681818181819,0.8461538461538461,South Carolina,1.0,74.1,0.9259259259259259,Stanford,1.0,Women
2021,3112,3390,54,53,0,63.2125,0.7619047619047619,Arizona,3.0,74.1,0.9259259259259259,Stanford,1.0,Women
2022,3177,3173,88,57,0,84.90454545454546,0.6875,DePaul,11.0,61.78,0.8333333333333334,Dayton,11.0,Women
2022,3291,3255,74,70,0,62.13095238095238,0.5384615384615384,Mt St Mary's,16.0,69.06709956709956,0.65625,Longwood,16.0,Women
2022,3439,3195,84,81,0,65.57971014492753,0.71875,Virginia Tech,5.0,66.63461538461539,0.9285714285714286,FGCU,12.0,Women
2022,3173,3208,70,54,0,61.78,0.8333333333333334,Dayton,11.0,66.65555555555557,0.6896551724137931,Georgia,6.0,Women
2022,3304,3211,68,55,0,76.52083333333334,0.75,Nebraska,8.0,62.91025641025641,0.8125,Gonzaga,9.0,Women
2022,3426,3235,78,71,0,66.67857142857143,0.7407407407407407,UT Arlington,14.0,69.87179487179488,0.8125,Iowa St,3.0,Women
2022,3174,3268,102,71,0,67.45031055900621,0.7666666666666667,Delaware,13.0,73.17261904761905,0.7241379310344828,Maryland,4.0,Women
2022,3286,3390,78,37,0,68.00833333333333,0.625,Montana St,16.0,66.28571428571428,0.9032258064516129,Stanford,1.0,Women
2022,3193,3400,70,52,0,62.0,0.8064516129032258,Fairfield,15.0,68.92307692307692,0.8125,Texas,2.0,Women
2022,3332,3125,73,70,0,68.99282296650718,0.6333333333333333,Oregon,5.0,65.47077922077922,0.7586206896551724,Belmont,12.0,Women
2022,3273,3163,83,38,0,60.721014492753625,0.7931034482758621,Mercer,15.0,68.3,0.8333333333333334,Connecticut,2.0,Women
2022,3450,3243,50,40,0,58.49473684210526,0.6551724137931034,Washington St,8.0,65.00219298245614,0.6129032258064516,Kansas St,9.0,Women
2022,3238,3261,83,77,0,75.26449275362319,0.7931034482758621,Jackson St,14.0,71.84,0.8333333333333334,LSU,3.0,Women
2022,3372,3314,79,66,0,69.51923076923077,0.8666666666666667,SF Austin,12.0,67.80797101449275,0.7931034482758621,North Carolina,5.0,Women
2022,3269,3323,89,78,0,67.22435897435898,0.8125,Massachusetts,12.0,69.36363636363637,0.7333333333333333,Notre Dame,5.0,Women
2022,3283,3326,63,56,0,60.161490683229815,0.7666666666666667,Missouri St,11.0,75.78260869565217,0.7931034482758621,Ohio St,6.0,Women
2022,3237,3328,78,72,0,65.875,0.8571428571428571,IUPUI,13.0,80.08333333333334,0.75,Oklahoma,4.0,Women
2022,3246,3343,69,62,0,70.02153110047847,0.6333333333333333,Kentucky,6.0,64.2336956521739,0.8518518518518519,Princeton,11.0,Women
2022,3138,3397,80,67,0,73.32,0.7575757575757576,Buffalo,13.0,66.8586956521739,0.7419354838709677,Tennessee,4.0,Women
2022,3196,3416,69,52,0,66.83571428571429,0.6774193548387096,Florida,10.0,57.3,0.8928571428571429,UCF,7.0,Women
2022,3140,3437,61,57,0,74.9551282051282,0.896551724137931,BYU,6.0,62.08967391304348,0.7419354838709677,Villanova,11.0,Women
2022,3234,3166,64,62,0,81.09627329192546,0.7666666666666667,Iowa,2.0,72.06388888888888,0.6896551724137931,Creighton,10.0,Women
2022,3208,3235,67,44,0,66.65555555555557,0.6896551724137931,Georgia,6.0,69.87179487179488,0.8125,Iowa St,3.0,Women
2022,3242,3390,91,65,0,70.18888888888888,0.6896551724137931,Kansas,8.0,66.28571428571428,0.9032258064516129,Stanford,1.0,Women
2022,3416,3163,52,47,0,57.3,0.8928571428571429,UCF,7.0,68.3,0.8333333333333334,Connecticut,2.0,Women
2022,3343,3231,56,55,0,64.2336956521739,0.8518518518518519,Princeton,11.0,70.1534090909091,0.7333333333333333,Indiana,3.0,Women
2022,3437,3276,64,49,0,62.08967391304348,0.7419354838709677,Villanova,11.0,69.85606060606061,0.7857142857142857,Michigan,3.0,Women
2022,3243,3301,89,57,0,65.00219298245614,0.6129032258064516,Kansas St,9.0,72.4712643678161,0.90625,NC State,1.0,Women
2022,3328,3323,108,64,0,80.08333333333334,0.75,Oklahoma,4.0,69.36363636363637,0.7333333333333333,Notre Dame,5.0,Women
2022,3261,3326,79,64,0,71.84,0.8333333333333334,LSU,3.0,75.78260869565217,0.7931034482758621,Ohio St,6.0,Women
2022,3125,3397,70,67,0,65.47077922077922,0.7586206896551724,Belmont,12.0,66.8586956521739,0.7419354838709677,Tennessee,4.0,Women
2022,3235,3166,76,68,0,69.87179487179488,0.8125,Iowa St,3.0,72.06388888888888,0.6896551724137931,Creighton,10.0,Women
2022,3314,3376,69,61,0,67.80797101449275,0.7931034482758621,North Carolina,5.0,68.59482758620689,0.9354838709677419,South Carolina,1.0,Women
2022,3268,3390,72,66,0,73.17261904761905,0.7241379310344828,Maryland,4.0,66.28571428571428,0.9032258064516129,Stanford,1.0,Women
2022,3231,3163,75,58,0,70.1534090909091,0.7333333333333333,Indiana,3.0,68.3,0.8333333333333334,Connecticut,2.0,Women
2022,3323,3301,66,63,0,69.36363636363637,0.7333333333333333,Notre Dame,5.0,72.4712643678161,0.90625,NC State,1.0,Women
2022,3166,3376,80,50,0,72.06388888888888,0.6896551724137931,Creighton,10.0,68.59482758620689,0.9354838709677419,South Carolina,1.0,Women
2022,3390,3163,63,58,0,66.28571428571428,0.9032258064516129,Stanford,1.0,68.3,0.8333333333333334,Connecticut,2.0,Women
2022,3163,3376,64,49,0,68.3,0.8333333333333334,Connecticut,2.0,68.59482758620689,0.9354838709677419,South Carolina,1.0,Women
2023,3345,3385,66,64,0,68.93947368421053,0.6551724137931034,Purdue,11.0,61.69886363636363,0.7333333333333333,St John's,11.0,Women
2023,3452,3112,75,62,0,64.58612440191388,0.6333333333333333,West Virginia,10.0,70.83333333333334,0.7,Arizona,7.0,Women
2023,3368,3234,95,43,0,58.602339181286546,0.6785714285714286,SE Louisiana,15.0,84.31410256410257,0.8125,Iowa,2.0,Women
2023,3218,3261,73,50,0,60.083333333333336,0.5625,Hawaii,14.0,75.46428571428572,0.9333333333333333,LSU,3.0,Women
2023,3221,3268,93,61,0,59.94836956521739,0.7419354838709677,Holy Cross,15.0,75.39,0.8064516129032258,Maryland,2.0,Women
2023,3381,3323,82,56,0,66.07142857142857,0.7,Southern Utah,14.0,67.04,0.8333333333333334,Notre Dame,3.0,Women
2023,3425,3355,62,57,0,62.87301587301587,0.7,USC,8.0,70.19642857142857,0.8484848484848485,S Dakota St,9.0,Women
2023,3357,3390,92,49,0,61.404977375565615,0.5666666666666667,Sacred Heart,16.0,71.91428571428571,0.8484848484848485,Stanford,1.0,Women
2023,3151,3439,58,33,0,58.08333333333333,0.6,Chattanooga,16.0,66.33333333333334,0.8709677419354839,Virginia Tech,1.0,Women
2023,3104,3124,78,74,0,68.0,0.6666666666666666,Alabama,10.0,70.86403508771929,0.6129032258064516,Baylor,7.0,Women
2023,3292,3160,82,60,0,69.75,0.875,MTSU,11.0,64.71195652173913,0.7419354838709677,Colorado,6.0,Women
2023,3233,3181,89,49,0,60.0,0.8125,Iona,14.0,57.25333333333333,0.8064516129032258,Duke,3.0,Women
2023,3450,3195,74,63,0,64.62173913043478,0.696969696969697,Washington St,5.0,71.76666666666667,0.9090909090909091,FGCU,12.0,Women
2023,3339,3328,85,63,0,65.11607142857143,0.7241379310344828,Portland,12.0,77.77666666666667,0.8064516129032258,Oklahoma,5.0,Women
2023,3187,3400,79,40,0,59.82367149758454,0.71875,East Carolina,13.0,70.37555555555556,0.7352941176470589,Texas,4.0,Women
2023,3235,3405,80,73,0,73.5909090909091,0.7096774193548387,Iowa St,5.0,67.98214285714286,0.875,Toledo,12.0,Women
2023,3170,3417,67,45,0,67.77142857142857,0.78125,CS Sacramento,13.0,68.45333333333333,0.7352941176470589,UCLA,4.0,Women
2023,3276,3261,66,42,0,72.88888888888889,0.7096774193548387,Michigan,6.0,75.46428571428572,0.9333333333333333,LSU,3.0,Women
2023,3378,3376,76,45,0,67.62179487179488,0.8125,South Florida,8.0,40.71875,1.0,South Carolina,1.0,Women
2023,3355,3439,72,60,0,70.19642857142857,0.8484848484848485,S Dakota St,9.0,66.33333333333334,0.8709677419354839,Virginia Tech,1.0,Women
2023,3124,3163,77,58,0,70.86403508771929,0.6129032258064516,Baylor,7.0,71.7896551724138,0.8529411764705882,Connecticut,2.0,Women
2023,3400,3257,73,51,0,70.37555555555556,0.7352941176470589,Texas,4.0,70.3596837944664,0.6764705882352942,Louisville,5.0,Women
2023,3405,3397,94,47,0,67.98214285714286,0.875,Toledo,12.0,74.19169960474308,0.6764705882352942,Tennessee,4.0,Women
2023,3160,3234,87,77,0,64.71195652173913,0.7419354838709677,Colorado,6.0,84.31410256410257,0.8125,Iowa,2.0,Women
2023,3279,3257,72,62,0,66.19836956521739,0.7419354838709677,Mississippi,8.0,70.3596837944664,0.6764705882352942,Louisville,5.0,Women
2023,3428,3261,66,63,0,75.61500000000001,0.8620689655172413,Utah,2.0,75.46428571428572,0.9333333333333333,LSU,3.0,Women
2023,3437,3274,70,65,0,65.36904761904762,0.8235294117647058,Villanova,4.0,69.36184210526315,0.6129032258064516,Miami FL,9.0,Women
2023,3323,3268,76,59,0,67.04,0.8333333333333334,Notre Dame,3.0,75.39,0.8064516129032258,Maryland,2.0,Women
2023,3397,3439,73,64,0,74.19169960474308,0.6764705882352942,Tennessee,4.0,66.33333333333334,0.8709677419354839,Virginia Tech,1.0,Women
2023,3274,3261,54,42,0,69.36184210526315,0.6129032258064516,Miami FL,9.0,75.46428571428572,0.9333333333333333,LSU,3.0,Women
2023,3326,3439,84,74,0,75.38857142857142,0.78125,Ohio St,3.0,66.33333333333334,0.8709677419354839,Virginia Tech,1.0,Women
2023,3234,3261,102,85,0,84.31410256410257,0.8125,Iowa,2.0,75.46428571428572,0.9333333333333333,LSU,3.0,Women
2024,3357,3342,49,42,0,62.99747474747474,0.7096774193548387,Sacred Heart,16.0,55.920168067226896,0.5483870967741935,Presbyterian,16.0,Women
